,accept,event_type,id,label,reject,text,total
2020,0,ASSAULT,AAW_ARB_20070302.0074-12,easy no,3,واحتل سهم دبي الإسلامي، الذي سجل ارتفاعا بنسبة 1.1% المرتبة الثانية، بإجمالي تداول بلغ 79.88 مليون درهم، موزعة على 9.28 مليون سهم من خلال 646 صفقة.,3
2021,0,ASSAULT,AAW_ARB_20081004.0017-24,easy no,3,وحثت واشنطن في احاديث خاصة حكومة باكستان المدنية التي تولت السلطة قبل ستة أشهر على فرض سيطرة أكبر على الجهاز.,3
2022,0,ASSAULT,AAW_ARB_20081125.0030-3,easy no,3,وحول دعوة مجلس الأمن لفرض حصار بحري بطول السواحل الصومالية، دعت الشركات البحرية الدولية خلال مؤتمر إقليمي حول الامن البحري في كوالالمبور في ماليزيا الى توضيح شروط للتدخل السريع لتتمكن السفن من اعتراض القراصنة الناشطين في خليج عدن وملاحقتهم قضائيا.,3
2023,0,ASSAULT,AAW_ARB_20070104.0090-5,easy no,3,الاسهم القطرية: لم يتمكن قطاع التأمين من مقاومة تراجعــات باقي قطاعــات السوق القطرية في اولى جلسات العام الجديد، ليسجل المؤشر انخفاضا بواقع 12.31 نقطة وبنسبة 0.17% مستقرا عند مستوى 7120.69 نقطة، بعد ان تداول المستثمرون بواقع 7.9 مليون سهم بقيمـة 249.7 مليون ريال قطري تم تنفيذها من خلال 5242 صفقة، وتمكنت اسهم 16 شركة من الارتفاع، بينما تراجعت اسعار اسهم 13 شركة، واستقرت اسعار اسهم 4 شركات، وتمكن سهم الخليج للتأمين من الارتفاع بواقع 9.20% ليقفل عند سعر 88.40 ريال قطري، تلاه سهم ناقلات بنسبـة 6.82% الذي استقر عند سعر 14 ريالا قطريا، بينما تصدر سهم الاسمنـت الانخفاض بنسبة 3.55% ليستقر عند سعر 124 ريالا قطريــا، تلاه سهم التحويلية بنسبة 3.23% وصولا الى سعر 47.20 ريال قطري، وقد احتل سهم بروة العقارية المرتبــة الاولى من حيث كمية الاسهم المتداولـة بواقع 2 مليون سهم مرتفعا الى سعر 30.20 ريــال قطري، تـلاه بحجــم التـداول سهم بنك الريان بتداول 1.89 مليون سهم بعد الارتفـاع الى سعــر 18.80 ريال قطري.  >,3
2024,0,ASSAULT,AAW_ARB_20080115.0011-27,easy no,3,وعلى صعيد الديمقراطيين احتلت هيلاري كيلنتون المرتبة الاولى بنسبة 42 في المائة، وجاء باراك اوباما في المرتبة الثانية بنسبة 37 في المائة واحتل جون اداوردز المرتبة الثالثة بنسبة 11 في المائة.,3
2025,0,ASSAULT,AAW_ARB_20080208.0096-1,easy no,3,ثم شق بعدها الصف العربي حين احتل الكويت وأزهق ارواح الكثير من الكويتيين والعراقيين، ودمر البلدين، بالإضافة الى تجفيف منطقة الأهوار، وتدمير كردستان وارتكاب جرائم الانفال.,3
2026,0,ASSAULT,AAW_ARB_20080210.0088-11,easy no,3,ويقول منظرو السلطة في رام الله في تبرير هذه المواقف، إن المصالحة بين الرئاسة الفلسطينية وحكومة غزة المقالة سينتج عنها الاعتراف بتلك الحكومة ولو كحكومة تصريف أعمال، وهو ما سيؤدي إلى إقدام المجتمع الدولي (أميركا وأوروبا) على فرض حصار شامل على الطرفين معا، وهو ما تسعى السلطة في رام الله إلى تجنبه.,3
2027,3,ASSAULT,AAW_ARB_20070210.0036-4,yes,0,من جهة أخرى، نقلت وكالة رويترز عن مسؤولين أكراد، أن ضربة جوية أميركية في شمال العراق، أدت الى مقتل ثمانية من مقاتلي البيشمركة الأكراد وأصابت ستة آخرين.,3
2028,3,ASSAULT,AAW_ARB_20070218.0048-18,difficult no,2,وتأتي الهجمات الانتحارية في الاونة الاخيرة بعد ضربة جوية نفذها الجيش الباكستاني على قاعدة للمتشددين في اقليم وزيرستان الجنوبي في منتصف يناير (كانون الثاني).,5
2029,0,ASSAULT,AAW_ARB_20080719.0014-13,easy no,4,وكانت «الشرق الاوسط» قد اجرت حوارا مع عيدروس من داخل سجن «بيل مارش» شديد الحراسة قبل نحو 5 اعوام تحدث فيه عن عمله في الجيش المصري في سلاح المدفعية قبل اكتشاف خليته وفصله من الجيش، وموقفه من الاتهامات الاميركية.,4
2030,0,ASSAULT,AAW_ARB_20081227.0013-13,easy no,3,وتعزز هذه القناعة أن الخطط الأميركية لا تتضمن «احتلالا» لإيران بل ضربات جوية يمكن أن تكون مقرونة بعمليات أرضية محدودة في المكان والزمان ومحصورة في المواقع النووية الإيرانية.,3
2031,0,ASSAULT,AAW_ARB_20081125.0002-4,easy no,3,"ويأتي ذلك فيما طلبت الشركات البحرية من الأمم المتحدة فرض حصار بحري على السواحل الصومالية لمنع أعمال القرصنة, إلا أن رد الفعل الأولي لحلف الناتو كان متحفظا، إذ قال إنه يحتاج لدراسة الفكرة، مشيرا الى أنه لا خطط حالية للتدخل البري أو البحري.",3
2032,3,ASSAULT,AAW_ARB_20080814.0017-5,yes,0,كما أكد رئيس الجمهورية الجورجية، ميخائيل ساكاشفيلي، ان دبابات روسية فتحت النار على سكان ودمرت مباني في مدينة غوري.,3
2033,3,ASSAULT,AAW_ARB_20071012.0020-8,yes,0,من ناحية ثانية، اعلن الجيش الاميركي ان 13 شخصا يشتبه في انتمائهم لجماعات مسلحة، بينهم ثلاثة أعضاء في تنظيم «القاعدة» مسؤولون عن اغتيال رجل دين عربي سني، قتلوا في ضربة جوية أميركية، حسبما افادت به وكالة رويترز.,3
2034,0,ASSAULT,AAW_ARB_20071120.0072-7,easy no,3,لقد كان التوقيع على الجبهة الوطنية ما بين الحزب الشيوعي وحزب البعث، والإقرار لهم بقيادة المجتمع والسلطة السياسية هو الانتصار الأبرز للفاشية في العراق، فتحت ظل هذه الجبهة تمت تصفية الحركة التحررية الكردية، واجتراح مذبحة (قلعة دزة) التي لا تقل عن مذبحة حلبجة، حيث طوقت دبابات الجيش العراقي منطقة (قلعة دزة) من جميع الجهات مطلع فجر عراقي، وانهالت عليها بالصواريخ من كل الجهات ثم هجمت عليها فدمرتها، واختلطت أجساد الناس مع التراب، بل صار يهرس من خلال (جنزير) دبابات الجيش العراقي (البطل).,3
2035,1,ASSAULT,AAW_ARB_20081125.0030-1,difficult no,2,طلبت الشركات البحرية من الأمم المتحدة فرض حصار بحري على السواحل الصومالية لمنع أعمال القرصنة، موضحة أن فرض حظر بحري على الصومال يعد الطريقة الوحيدة لتكبيل يد القراصنة ومنعهم من التمادي في نشاطاتهم.,3
2036,0,ASSAULT,AAW_ARB_20061214.0005-2,easy no,3,ونقلت صحيفة «فايننشال تايمز» البريطانية عن مسؤولين طلبوا عدم كشف هوياتهم ان قادة عسكريين اميركيين يخططون في الوقت نفسه لشن هجمات جوية وفرض حصار بحري على السودان.,3
2037,0,ASSAULT,AAW_ARB_20070208.0031-12,easy no,3,كما لوحظ تمركز دبابات وعربات مدرعة تابعة لقوات الجيش في شوارع متفرقة في مناطق اخرى.,3
2038,0,ASSAULT,AAW_ARB_20070307.0066-17,easy no,3,الأسهم الكويتية: أنهت السوق الكويتية تداولاتها على انخفاض طفيف أقرب الى الاستقرار وسط ترقب المستثمرين لاعلان الحكومة الجديدة، وأنهى المؤشر جلسة يوم امس على تراجع بواقع 3.20 نقطة، وبنسبة 0.03% مستقرا عند نسبة 9747.30 نقطة، بعد تداولات بواقع 136 مليون سهم بقيمة 92.8 مليون دينار كويتي اثر تنفيذ 4823 صفقة، وحقق قطاع الاستثمار ارتفاعا بنسبة 0.45%، تلاه قطاع البنوك بنسبة 0.32% بينما تراجع قطاع العقارات بنسبة 0.80% تلاه قطاع الأغذية والخدمات بواقع 0.33%، وعلى صعيد أداء الشركات، تصدر سهم أجيال الاسهم المرتفعة بنسبة 7.04% مستقرا عند سعر 0.380 دينار كويتي، تلاه سهم يوباك بنسبة 6.25% ليقفل بسعر 0.425 دينار كويتي، بينما تصدر سهم النقل الاسهم المتراجعة بنسبة 7.04% ليقفل عند سعر 0.380 دينار كويتي، تلاه سهم يوباك بواقع 6.25% مستقرا عند سعر 0.425 دينار كويتي، واحتل سهم لؤلؤة المرتبة الاولى بحجم الاسهم المتداولة بعد استحواذه على تداول 17 مليون سهم مرتفعا الى سعر 0.148 دينار كويتي، تلاه سهم مشاريع بسعر 0.800 دينار كويتي بعد تداول 15.5 مليون سهم.  >,3
2039,1,ASSAULT,AAW_ARB_20071229.0041-1,difficult no,2,القدس المحتلة ـ «الشرق الاوسط»: تدخل الخدمة العسكرية في الجيش الاسرائيلي في غضون شهر دبابة إسرائيلية جديدة يطلق عليها اسم «النمر».,3
2040,0,ASSAULT,AAW_ARB_20071113.0076-8,easy no,3,بينما اعتبرتها الحركة الشعبية فرض حصار اقتصادي على الجنوب من جانب حزب البشير.,3
2041,0,ASSAULT,AAW_ARB_20071231.0089-16,easy no,3,والشيء ذاته تمارسه إسرائيل منذ عقود في فلسطين، والذي ظهر جلياً خلال اجتياحها للبنان عام 1982، حين دمّرت بشكل منظّم مراكز الأبحاث والتراث والمكتبات الفلسطينية في بيروت والجنوب، كما اغتالت المئات من الكتّاب والمثقفين والفنانين الفلسطينيين، وتقوم حالياً بحرمان الشعب الفلسطيني من إدخال أي كتاب إلى الضفة والقطاع ضمن سياسة فرض حصار ثقافي وفكري على الشعب العربي الذي شكّل، طوال تاريخه الممتدّ لآلاف السنين، منارة للفكر والثقافة والعلوم والفنون والفلسفة والآداب في التاريخ الإنساني.,3
2042,0,ASSAULT,AAW_ARB_20061213.0102-11,easy no,3,ومع ذلك رفضت بوليا أن تتزوجه، وقذفت بكتابه من الشباك، وتزوجت بدلاً منه ضابطاً في سلاح المدفعية.,3
2043,0,ASSAULT,AAW_ARB_20070624.0014-3,easy no,3,وفي ظل دوران الوساطات في حلقة مفرغة، وبعد دخول اقتراح جديد على الوساطة تفضي الى تشكيل محكمة اسلامية شرعية لمحاكمة عناصر «فتح الاسلام» الذين اعتدوا على الجيش وغدروا بجنوده في 20 مايو (ايار) الماضي، اكد مصدر عسكري لبناني لـ«الشرق الاوسط» امس ان الجيش سيفرض حصاره على الجزء القديم من المخيم حتى تسليم الذين اغتالوا الجنود واعدا بـ«معاملة خاصة» للمقاتلين غير المتورطين في الاغتيالات التي استهدفت جنودا عزل.,3
2044,0,ASSAULT,AAW_ARB_20070927.0033-2,easy no,3,وخلال لقاءات جرت بين مسؤولين عسكريين وآخرين من وزارة الخارجية خلال الأيام السابقة، ضغط المسؤولون العسكريون باتجاه فرض سيطرة أكبر على «بلاك ووتر» التي تعمل تحت سلطة وزارة الخارجية.,3
2045,2,ASSAULT,AAW_ARB_20070910.0040-10,difficult no,2,وقال الادميرال مارك فوكس لصحافيين «في الثالث من سبتمبر (ايلول) أدت ضربة جوية قامت بها قوات التحالف الى مقتل المسؤول عن تخطيط وتنفيذ هجوم مريع ضد الطائفة اليزيدية شمال العراق في 14 اغسطس».,4
2046,3,ASSAULT,AAW_ARB_20081201.0040-6,yes,0,وفي بيان صادر عنها، أكدت الألوية أن دبابة إسرائيلية أطلقت القذيفة على مقاتليها بعد اشتباكهم مع وحدة إسرائيلية خاصة تسللت الى عمق الأراضي الفلسطينية شرق مخيم المغازي للاجئين وسط قطاع غزة.,3
2047,1,ASSAULT,AAW_ARB_20081109.0014-6,difficult no,2,وشد خطف هذه السفينة أنظار العالم إلى خطورة ما باتت عليه نشاطات القراصنة بالنظر إلى أن عنابر السفينة تحوي شحنة من الأسلحة منها 33 دبابة من طراز «ت ـ 72»، ووحدات دفاع جوي وقاذفات صاروخية وذخيرة يُخشى وصولها إلى جهات متطرفة في الصومال.,3
2048,0,ASSAULT,AAW_ARB_20081203.0009-30,easy no,4,وكشفت مصادر صومالية، النقاب عن تفاصيل المفاوضات التي جرت في كتمان تام، وسبقت الإعلان عن قرب انتهاء أزمة سفينة الاسلحة الاوكرانية المحتجزة، مشيرا الى أن إحدى السفن الحربية الأميركية استضافت جانبا من المحادثات النهائية بين القراصنة وممثلين عن الشركة المالكة للسفينة الأوكرانية التي تحمل على متنها 33 دبابة وكميات من العتاد العسكري والذخيرة.,4
2049,0,ASSAULT,AAW_ARB_20070702.0012-81,easy no,3,بيد أنني كضابط في الجيش وليس كرئيس شعبة الاستخبارات العسكرية، شعرت بأنه مع 300 دبابة نستطيع منع عبور القناة.,3
2050,0,ASSAULT,AAW_ARB_20080626.0099-8,easy no,3,بصريح العبارة، حزب الله يريد فرض سيطرة ايرانية كاملة على لبنان.,3
2051,0,ASSAULT,AAW_ARB_20070913.0012-3,easy no,3,جاء ذلك بينما واصلت إسرائيل أمس سياسة التزام الصمت التام إزاء الانباء التي أكدها مسؤولون في وزارة الدفاع الاميركية البنتاغون حول شنها لضربة جوية داخل الاراضي السورية في الاسبوع الماضي بينما قال مسؤول آخر في الادارة الاميركية لنيويورك تايمز، ان الطيران الاسرائيلي نفذ مؤخرا تحليقا استطلاعيا فوق الاراضي السورية و«التقط صورا لمنشآت نووية محتملة يعتقد الاسرائيليون ان كوريا الشمالية أمدت سورية بموادها».,3
2052,0,ASSAULT,AAW_ARB_20081110.0081-16,easy no,3,تحالف الليبرالية مع هذه القوى المتطرفة يرجع في جزء كبير منه إلى تركيبة العقيدة الليبرالية ذاتها التي تؤمن بحرية الفرد وكذلك بالتسامح الفكري، ولكنها لم تكن لتتصور أن حرية الفرد هذه ستصبح حرية في فرض سيطرة التطرف الديني، ولم تكن لتتخيل أن تحاول هذه الجماعات السيطرة على مقدرات الحكم في أهم وأكبر وأغنى دولة في العالم وهي الولايات المتحدة الأميركية.,3
2053,0,ASSAULT,AAW_ARB_20070616.0138-2,easy no,3,النجم براد بت، مثلا، احتل المركز الخامس بعد استقرار علاقته الزوجية مع إنجيلينا جولي (التي احتلت المركز الرابع عشر متقدمة على لاعب الكرة الشهير، ديفيد بيكام).,3
2054,0,ASSAULT,AAW_ARB_20070726.0020-11,easy no,3,وهم المتهمون بكل ما يتعرضون له من أذى جراء المواجهات الدائرة والتي يستخدم فيها سلاح المدفعية بكثافة».,3
2055,3,ASSAULT,AAW_ARB_20061115.0044-14,yes,0,وقال سكان في المدينة إن دبابات أميركية أطلقت نيرانها على المنطقة، وأن القتلى ليسوا من المسلحين.,3
2056,0,ASSAULT,AAW_ARB_20080422.0020-2,easy no,3,لكنه قال ان القيادات الاسرائيلية والأميركية ترفض مساعدتها على التقدم بخطوة كهذه من جراء مقاطعتها وفرض حصار دولي عليها.,3
2057,0,ASSAULT,AAW_ARB_20070514.0064-14,easy no,3,في المقابل سجل سهم اسمنت الخليج اعلى نسبة انخفاض بواقع 5.76% واقفل عند سعر 0.490 دينار كويتي تلاه سهم ورقية بنسبة 4.38%، واستقر عند سعر 0.218 دينار كويتي، وقد احتل سهم الصفوة المرتبة الاولى من حيث كمية الاسهم المتداولة بواقع 26.6 مليون سهم متراجعا الى سعر 0.116 دينار كويتي، تلاه سهم المدينة بتداول 16.2 مليون سهم مرتفعا الى سعر 0.370 دينار كويتي.,3
2058,0,ASSAULT,AAW_ARB_20080111.0068-24,easy no,3,وعلى صعيد المساهمة القطاعية في حجم التداول، فقد احتل القطاع المالي المرتبة الاولى حيث حقق ما مقداره 183.9 مليون دينار بنسبة 49.5 في المائة من حجم التداول الاجمالي وجاء في المرتبـة الثانية قطاع الخدمات بحجم تداول مقداره 129.6 مليون دينار بنسبة 34.9 في المائة.,3
2059,0,ASSAULT,AAW_ARB_20081125.0030-5,easy no,3,يمكن (للامم المتحدة) فرض حصار على طول السواحل الصومالية».,3
2060,0,ASSAULT,AAW_ARB_20081125.0030-12,easy no,4,لكن وفي رد فعل على الفكرة، أعلن مسؤولون كبار في حلف شمال الاطلسي أن الحلف يبحث في الدور الذي قد يلعبه لمواجهة القراصنة الصوماليين، لكنه لا ينوي في الوقت الراهن فرض حصار بحري أو شن عملية برية ضدهم رغم الدعوات لذلك.,4
2061,0,ASSAULT,AAW_ARB_20061130.0062-1,easy no,3,تعتزم الولايات المتحدة فرض حصار على تصدير منتجات تعتقد أنها تستهوي بشكل شخصي الزعيم الكوري الشمالي كيم يونغ إيل، بينها أجهزة (آي بود)، وشاشات بلازما التلفزيونية ودراجات كهربائية.,3
2062,0,ASSAULT,AAW_ARB_20080326.0044-14,easy no,4,وتابع الرئيس اليمني قوله «ما من شك فإن هذه المبادرة تأتي مكملة ومتواصلة مع كل تلك الجهود الخيرة التي بذلها الأشقاء سواء في مصر أو جهود أخي خادم الحرمين الشريفين والتي أسفرت عن توقيع اتفاقيتي القاهرة ومكة المكرمة والتي تنطلق جميعها من الحرص على أن يتجاوز الأشقاء في فلسطين خلافاتهم وأن يعملوا على تعزيز وحدتهم الوطنية وخدمة القضية الفلسطينية لأن المستفيد من الخلاف الفلسطيني ـ الفلسطيني هو إسرائيل التي تسعى الى تكريس هذا الخلاف من أجل أن تواصل عدوانها وتستمر في فرض حصارها الجائر على أبناء الشعب الفلسطيني في قطاع غزة.,4
2063,0,ASSAULT,AAW_ARB_20070615.0012-53,easy no,4,بشار وحلفاؤه اعتمدوا الاغتيال من الاساس.,4
2064,0,ASSAULT,AAW_ARB_20080719.0112-27,easy no,3,* ألبوم زوجة الرئيس الفرنسي يحتل المرتبة الثالثة  * بيع ما يقرب من 14000 نسخة من البوم كارلا بروني ـ ساركوزي «كأن شيئا لم يكن» الذي طرح في 11 يوليو (تموز) في الاسواق في فرنسا، خلال أول يومين له منذ تسويقه، واحتل المرتبة الثالثة في ترتيب مبيعات الألبومات حسبما أفادت مصادر مهنية مطلعة.,3
2065,0,ASSAULT,AAW_ARB_20070209.0072-14,easy no,3,واحتل سهم «اعمار» المرتبة الثانية بإجمالي تداول بلغ نحو 135 مليون درهم موزعة على 10.37 مليون سهم من خلال 546 صفقة.,3
2066,0,ASSAULT,AAW_ARB_20080610.0017-15,easy no,3,واعتبر وزير العمل طراد حمادة في حديث إذاعي أمس «أن القوى الأمنية اللبنانية هي المسؤولة عن تنفيذ ما اتفق عليه بشأن تأمين الأمن للمواطنين اللبنانيين في كل المناطق، وبالتالي عليها محاسبة المخلين بالأمن ومعاقبتهم وتنفيذ الخطة الأمنية الضرورية لفرض سيطرة هذه القوى الأمنية على المناطق التي تشهد توترات أمنية».,3
2067,0,ASSAULT,AAW_ARB_20080213.0041-3,easy no,3,وطالب العريضي في حديث لـ«وكالة انباء الشرق الاوسط» اجري معه في القاهرة، حيث يشارك في مؤتمر وزراء الاعلام العرب، بـ«حماية لبنان الذي يتعرض لمسلسل ارهاب واغتيالات يستهدف فريقا واحدا والمؤسسات الامنية لتفريغها من دورها».,3
2068,0,ASSAULT,AAW_ARB_20081128.0098-8,easy no,3,وخير وسيلة لمواجهتهم هو فرض حصار اقليمي او دولي والقبض على قياداتهم، فعند ذلك تتضح كافة التفاصيل المتعلقة بهم.,3
2069,0,ASSAULT,AAW_ARB_20071016.0012-3,easy no,3,وعلمت «الشرق الأوسط» أن موضوع تطبيق خطة خارطة الطريق احتل مساحة واسعة من لقاء عباس ـ برايس، كما علم ان عباس عرض على رايس أهم بنود خارطة الطريق، وبين لها أهم النقاط التي التزم الفلسطينينون بتطبيقها، واتهم إسرائيل بعدم تطبيق بنود الخارطة التي اعتبرها اساس الحل.,3
2070,0,ASSAULT,AAW_ARB_20070202.0127-4,easy no,3,فمن خلال قراءاتها المتنوعة في صباها، احتل اسم إبراهيم المصري مساحة في ذهنيتها ونفسها لأنه كان يكتب عن المرأة ويحلل نفسيتها باسلوب تصفه بأنه «لمس شغاف قلب مراهقة تخطو نحو النضج والاستقلالية في شخصيتها، ومع أن كتاباته ونصائحه لم تكن تختلف عما تبديه الوالدة، إلا أن اليافع يأنس الى الغريب المطبوع في مجلة أو كتاب أكثر من أنسه بما يصدر عن أقرب الناس إليه».,3
2071,0,ASSAULT,AAW_ARB_20070817.0066-21,easy no,3,لكن هذا القطاع ما زال يحافظ على مكاسبه السنوية بعد أن احتل المرتبة الثانية من حيث نسبة الارتفاع بين قطاعات السوق خلال العام الحالي بعد أن حقق صعودا بحوالي 22 في المائة.,3
2072,1,ASSAULT,AAW_ARB_20080215.0061-34,difficult no,2,فأوهام كارتر في ذلك الوقت ساعدت على حدوث انقلاب عسكري أصولي في باكستان، واستولى الخمينيون في ذلك الوقت على السلطة في إيران، واحتل الاتحاد السوفياتي أفغانستان.,3
2073,0,ASSAULT,AAW_ARB_20081125.0030-13,easy no,3,وصرح أمين عام الحلف الأطلسي ياب دي هوب شيفر، ان «الحلف الاطلسي لا ينوي فرض حصار على الموانئ (الصومالية)»، مؤكدا ان مجلس الأمن الدولي لم يعط ضوءا أخضر لأي عملية من هذا القبيل.,3
2074,3,ASSAULT,AAW_ARB_20080905.0045-5,yes,0,وأكد المدعي العام أن الخلايا المتفرعة عن خلية الرايضي، استمرت في الاقتناع بضرورة تنفيذ عمليات إرهابية، ما جعلها تنتقل الى حي الفرح بالدارالبيضاء، قبل أحداث 10 ابريل 2007، وجهزت نفسها بواسطة عبوتين وأحزمة ناسفة ومواد سامة، صنعت من جرثومة قاتلة تم استخراجها من الفئران، مبرزاً أن ما جرى يوم 10 أبريل 2007، يدل على وجود تنسيق محكم بين عناصر الخلية، كل حسب الدور المرسوم له، إذ انتحر خمسة من عناصر الخلية، بينهم ايوب، شقيق الرايضي، وقتلت قوات الامن واحدا منهم، فيما لقي مفتش شرطة حتفه، وجرح 45 شخصا بجروح متفاوتة الخطورة، وبعدها توصلت مصالح الأمن الى معلومات تفيد بوجود مخبأ بحي مولاي الرشيد، فانتقلت الى عين المكان، لتجد كمية كبيرة من مواد تصنع منها متفجرات، وقنينة غاز مفخخة، وبطاريات للتفجير عن بعد، وتم اعتقال عدد من عناصر الخلية.,3
2075,0,ASSAULT,AAW_ARB_20070312.0080-39,easy no,3,كما احتل سهم بنك صحار المرتبة الاولى من حيث قيمة الاسهم المتداولة بواقع 908 الاف ريال عماني تلاه سهم بنك مسقط بقيمة 557 الف ريال عماني.,3
2076,1,ASSAULT,AAW_ARB_20070526.0022-13,difficult no,2,واستطردت قائلة «وجهت ضربة جوية الي منشأة تستخدمها منظمة حماس الارهابية في مخيم الشاط» للاجئين».,3
2077,4,ASSAULT,AAW_ARB_20080721.0027-4,yes,0,واوضح ان القوات الاجنبية امرت بضربات جوية على مركز الشرطة اسفرت عن مقتل تسعة من رجال الشرطة واصابة اربعة اخرين بينهم رئيس شرطة المقاطعة.,4
2078,0,ASSAULT,AAW_ARB_20071109.0025-3,easy no,3,واضافت الوكالة نقلا عن مصادر قريبة من الحزب «ثمة اعتقاد ان ضربة جوية باتت وشيكة، وحزب العمال الكردستاني يستعد للامر وسيرد بقوة في حال تعرض لهجوم».,3
2079,3,ASSAULT,AAW_ARB_20070913.0012-8,yes,0,وكان مسؤول في البنتاغون قد قال أول من أمس، إن إسرائيل نفذت بالفعل ضربة جوية في سورية بعد منتصف ليلة الاربعاء من الاسبوع الماضي هي الاولى من نوعها منذ العام 2003.,3
2080,0,ASSAULT,AAW_ARB_20071007.0045-8,easy no,3,عام 1961 اختار برويز مشرف لنفسه الحياة العسكرية عندما التحق بالأكاديمية العسكرية الباكستانية في كاكول، وانتظم لاحقاً في سلاح المدفعية.,3
2081,0,ASSAULT,AAW_ARB_20070519.0104-4,easy no,3,المسألة تحتاج الى فرض عقوبات مادية ومعنوية بحق من يخرق الهدنة.,3
2082,2,ASSAULT,AAW_ARB_20081230.0045-6,difficult no,2,ثم جاءت ضربة جوية بالقرب من المخيم الذي يقطنونه، أسفرت عن اهتزاز المنزل بشدة وتحطم النوافذ.,4
2083,1,ASSAULT,AAW_ARB_20080103.0037-8,difficult no,2,ولدى الجيش الأميركي 361 طائرة بدون طيار في العراق فقط، وفي الاشهر العشرة الأولى من العام الماضي حلقت لمدة 300 ألف ساعة.,3
2084,0,ASSAULT,AAW_ARB_20070623.0012-83,easy no,3,كذلك فإن كتيبة وصل تابعة لقيادة الأركان قد تركت مواقعها الثابتة، وفي القطاع الأوسط اكتشفت 13 دبابة جسر (شهادة الجنرال [يتسحاق] حوفي، صفحة 1840 فصاعدا، نشرة يوم 3 أكتوبر في وثيقة البينات رقم 111، صفحة 1 ـ 2، رسالة الجنرال شلو من يوم 22.3.1974 في ملف وثيقة البينات رقم 317).,3
2085,0,ASSAULT,AAW_ARB_20071030.0011-23,easy no,3,أصاب القادة الأردنيين قلق بالغ، وكان خوفهم من ان الحكومة الإسرائيلية الجديدة لن تكتفي فقط بضم الضفة الغربية بل ستنفذ عمليات طرد جماعية واسعة للفلسطينيين من الضفة الغربية إلى الضفة الشرقية.,3
2086,3,ASSAULT,AAW_ARB_20070417.0052-20,yes,0,من ناحية أخرى قال حلف شمال الاطلسي في أفغانستان انه قتل عددا من زعماء طالبان في هجمات بما في ذلك ضربات جوية دقيقة في اقليم هلمند بجنوب البلاد على مدى الايام الماضية.,3
2087,0,ASSAULT,AAW_ARB_20081123.0032-9,easy no,3,غير ان مصدرا دبلوماسيا غربيا قال ان الصاروخ اطلق من طائرة مقاتلة من سماء افغانستان وليس من طائرة بدون طيار كما حدث في ضربات سابقة.,3
2088,2,ASSAULT,AAW_ARB_20080417.0044-1,difficult no,2,في ما اعتبره الفلسطينيون عملاً انتقامياً على عملية «حقل الموت»، ارتكب الجيش الإسرائيلي بعد ظهر امس، مجزرة جديدة راح ضحيتها 12 فلسطينيا من بينهم مراسل وكالة رويترز فضل شناعة، واطفال ونساء، الى جانب 18 جريحا، عندما قامت دباباته بقصف مسجد ومنزلين في قرية جحر الديك، شمال شرقي مخيم البريج التي شهدت «حقل الموت».,4
2089,0,ASSAULT,AAW_ARB_20070326.0076-11,easy no,4,وأية مساعدة تلك التي حرمت الشعب الفلسطيني من حريته واستقلاله وحقوقه، وأخضعته لعقوبات جماعية، وتطهير عرقي وحشي، وانتهاك إسرائيلي شرّعه (التعاون الأوروبي الأميركي) لكل الشرائع والقوانين الدولية، وكأن المسؤولة الأميركية والمسؤولين الأوروبيين لم يأخذوا علماً بتقرير مبعوث الأمم المتحدة لحقوق الإنسان جون دوغارد الذي أكد فيه أن ما تفرضه إسرائيل على الفلسطينيين هو تكرار لتجربة الفصل العنصري في جنوب أفريقيا.,4
2090,0,ASSAULT,AAW_ARB_20080814.0031-15,easy no,3,وعلى الرغم من ان الوثيقة تطالب من موقعيها لـ«مقاومة الاحتلال»، الا ان القوات المتعددة الجنسية لم تعتبر ذلك دعوة لخرق الهدنة التي اطلقها الصدر وأدت الى خفض العمليات المسلحة بين الطرفين.,3
2091,0,ASSAULT,AAW_ARB_20070428.0066-4,easy no,3,أو، اذا طرحنا السؤال بصورة أكثر وضوحا: هل بوسع الصين ان تصبح خلاّقة مثل الولايات المتحدة، وهل يمكن ان تهيمن على القرن الواحد والعشرين، كما يتنبأ كثيرون، في الوقت الذي تفرض فيه سلطاتها رقابة على غوغل وتفرض سيطرة سياسية مشددة في ظل تأسيسها لنظام اقتصاد السوق؟,3
2092,0,ASSAULT,AAW_ARB_20080623.0119-5,easy no,4,مع ذلك ليست هذه الآثار، رغم جمالها وقيمتها، إلا جزء من الآثار العظيمة التي طمرتها العواصف الرملية في خرائب بابل، التي خربها صدام حسين ليبنيها من جديد بطابوق يحمل اسمه، أو سحقتها دبابات الأميركان في «عاصفة الصحراء» 2003.,4
2093,0,ASSAULT,AAW_ARB_20070120.0020-3,easy no,3,واوضح ان «أمراء الحرب سلموا 70 آلية مزودة بنادق رشاشة او مدافع و120 صاروخ هاون ودبابة وآليات مصفحة».,3
2094,1,ASSAULT,AAW_ARB_20061111.0012-9,difficult no,2,واكد مسؤول أمني باكستاني ان الطائرة بدون طيار كانت تحلق فوق المنطقة في الفترة القريبة من يوم الثلاثين من اكتوبر (تشرين الاول) الماضي.,3
