,accept,event_type,id,label,reject,text,total
1347,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58ed813116c8e88bb0c53c621c093c0fadba97f26f14fa6902fb11bfd84d21b86dd31ad0735d3ff260eec5b746784c760d721b4243108f954eb9c7c0e3e22613d5a2dc12705cc311f891424582efcdda796620ca7078763e9f42a08b844fa9884f7_1,easy no,3,عمان - الدستور  يتأهب المنتخب الوطني للتنس للمغادرة إلى سيريلانكا للمشاركة في منافسات المجموعة الرابعة من تصفيات بطولة كأس ديفيز للناشئين ، التي تقام اعتباراً السبت المقبل وحتى (27) الجاري.,3
1348,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e597c04f4fa6671a901b253bb00bf168531f78b05716b126b065d928c1ce552bd11506f8c63e6e02065b2a4cba0309d04d5edf219b06cad1b42b46a444c08c53e9226244deb0df6239b7c36eab2a23a3b1afe74cc54fe347212354f68f36a42b5_45,easy no,2,وينتظر أن يتابع المباراة حشد كبير من أبناء الجالية الأردنية المقيمة في قطر والتي واكبت تدريبات المنتخب الوطني الأخيرة على ملعب حمد الكبير وملعب سحيم بن حمد حيث شدت من أزر النشامى عبر الهتافات الحماسية.,2
1349,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae12d820d9a93bf726d86de480894899ff79395f49f969e3d6917793cb99fe754e9b61bc7237d08897f2054b6e2c9871e2f5736c35ef35550db03117c0e7bd154b7c87255919e93d4460529329c3bc74fcc5d2b0d4f2d47640d_1,easy no,2,إذا كانت استقالة الحكومة الحريرية هي الحد الادنى الممكن للمعارضة بعد المسار الذي سلكته الامور، غداة سقوط المسعى العربي، فانها تبدو ايضا الحد الاقصى الممكن.,2
1350,0,PROTEST,e6874d82b9c4d0107c5b7b979ac6c6827be89dc0d1ab0a92ab333edd4ffc89008892bd72663fd8e312e81f91ed4c88648abc34054b8afee5a6b3f83017be8f0317baff796a26a52fdd11cfeb572e208c2ae4baffbe67e738bc144e65021f37fd3ea378ff367036f161e1d16ee0f64252f74835ca2673f020f5adc2b863a3fb7c12ba77636825344f_4,easy no,2,لأمر الذي فتح الباب على مصراعيه للاجتهادات والتفسيرات، فهل ما جرى ويجري في تونس ومصر ثورة أم انتفاضة ؟,2
1351,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae13a5d9c580fa889286fe23f0566d09fb31d5c265a6c1a10a526d71689c54661924e799726d8767eebfd829cb26eb3e1e5ad30fc39527760b5f3712ecb8265ead229b940a7235236c5a8120ed3240de347c5a6fead6f1de70f_4,easy no,3,منذ تلك المصالحة سارع الرئيس الأسد إلى ربط خيوط عدة مع الملك السعودي، وحصر هذه العلاقة به شخصياً، خصوصاً أن تجربته مع الفريق المعارض له في المملكة كانت تجربة مليئة بالمواجهات المتنقلة من لبنان إلى فلسطين إلى العراق.,3
1352,1,PROTEST,AAW_ARB_20070417.0057-3,difficult no,2,كانت اصيحة ايذانا بضرورة لملمة اعلام وشعارات يانوكوفيتش، لينطلق «المتظاهرون بالايجار» الى الساحة المجاورة رافعين الرايات البرتقالية، للمشاركة في رقص «الروك اند رول».,3
1353,2,PROTEST,AAW_ARB_20080201.0022-1,ambiguous,1,في انتظار نتائج التحقيقات الامنية والقضائية الجارية بشأن احداث «الاحد الدامي» التي وقعت في منطقة الشياح في ضاحية بيروت الجنوبية، تتواصل الاتصالات والمشاورات الهادفة الى «تقديم التحقيق اجوبة دقيقة وحاسمة» حول هذه الاحداث التي اوقعت سبعة قتلى واكثر من خمسين جريحاً جراء قمع الجيش اللبناني للمتظاهرين الذين قطعوا الطرق واشعلوا اطارات السيارات احتجاجاً على انقطاع التيار الكهربائي عن الضاحية.,3
1354,1,PROTEST,AAW_ARB_20080310.0045-5,difficult no,2,إلا أن الشرطة الإسرائيلية، أكدت أن هذه المظاهرة غير قانونية، فقامت بتفريقها، واعتقلت ستة من المتظاهرين للتحقيق معهم.,3
1355,2,PROTEST,AAW_ARB_20061214.0020-1,difficult no,2,وأفاد القاضي بيطار ان المتظاهرين مجموعة طلاب في مجمع عمر المختار التربوي العائد للوزير مراد كانوا يهتفون بحياة السنيورة والحريري ويعلنون دعمهم لبقاء الحكومة الحالية.,4
1356,0,PROTEST,AAW_ARB_20071111.0038-1,easy no,3,اتهم وزير الداخلية الموريتاني يال زكريا الحسن عناصر أسماها بـ«الخارجة عن الاسرة المدرسية» بتحريض الطلبة المتظاهرين على مهاجمة الممتلكات العامة ورموز الدولة.,3
1357,0,PROTEST,AAW_ARB_20070416.0052-7,easy no,3,ورفع المتظاهرون لافتات تندد ببوتين بسبب ما سموه «تفكيك الديمقراطية» في روسيا، وهتفوا «نريد روسيا أخرى.,3
1358,0,PROTEST,AAW_ARB_20080303.0031-19,easy no,3,وعبر المتظاهرون عن غضبهم تجاه «المحرقة التي تمارس ضد الشعب الفلسطيني الصامد في غزة».,3
1359,1,PROTEST,AAW_ARB_20080419.0020-25,difficult no,2,وخلال الشهر الماضي في السنغال، وهي إحدى الدول الديمقراطية في إفريقيا، قامت الشرطة بضرب المتظاهرين واستخدام الغاز المسيل للدموع ضدهم، وبعد ذلك قامت الشرطة بحملة على محطة تلفزيونية تبث مشاهد من هذه المظاهرات.,3
1360,0,PROTEST,AAW_ARB_20070927.0029-12,easy no,3,وقال مورييه المستشار الاول في السفارة الفرنسية: «حصل اطلاق نار من قبل قوات الامن، في الجو اولا ثم على المتظاهرين.,3
1361,0,PROTEST,AAW_ARB_20070823.0021-1,easy no,3,فقد تبين أن دليل إرشادات للبيت الابيض تم الكشف عنه مؤخرا يمنح فريق الموظفين الرئاسي المتقدم (الذي يسبق الرئيس عادة) تعليمات مكثفة في فنون «إبعاد المتظاهرين» عن الرئيس جورج بوش عندما يظهر في مناسبات عامة في أنحاء البلاد.,3
1362,2,PROTEST,AAW_ARB_20081006.0034-20,ambiguous,1,وقد هاجم آلاف المتظاهرين مكتب رئيس الوزراء في وسط بانكوك وتعهدوا بالبقاء هناك حتى تتم إقالة الحكومة التي يتهمونها بالفساد.,3
1363,0,PROTEST,AAW_ARB_20061117.0050-1,easy no,3,في الوقت الذي قتلت فيه عناصر المحاكم الإسلامية احد المتظاهرين المحتجين على منع استخدام نبات القات المخدر في العاصمة مقديشو واصابت آخرين، اعترف مسؤولون من أوغندا ومن السلطة الصومالية، بإرسال قوات أوغندية لحماية السلطة الانتقالية في مقرها في بيداوة، فيما تحدثت الأنباء عن اقتراب قوات إثيوبية من مدينة بور هبكة الصومالية.,3
1364,0,PROTEST,AAW_ARB_20080101.0018-28,easy no,3,وبدأت مدينة كراتشي أكبر مدن البلاد تعود لنشاطها المعتاد بعد أن كانت بمثابة مدينة أشباح في مطلع الاسبوع بعد أن أصيب مشاغبون بهياج وأشعلوا النيران في متاجر وبنوك وسيارات.,3
1365,0,PROTEST,AAW_ARB_20080531.0052-2,easy no,3,وواجه الجيش المتظاهرين بالرصاص الحي، والقنابل المسيلة للدموع، مما أدى الى اصابة 7 فلسطينيين بينهم 2 بحالة خطرة.,3
1366,0,PROTEST,AAW_ARB_20070507.0043-44,easy no,3,وفي فترة ما بعد الظهيرة بدأ المتظاهرون، الذين تميزوا بالأناقة وبدا عليهم أنهم من أهل المدن، ونادرا ما كانت بينهم نساء يرتدين الحجاب، بمغادرة المكان.,3
1367,3,PROTEST,AAW_ARB_20080503.0047-12,yes,0,وفي غواتيمالا نزل آلاف الاشخاص (25 الفا حسب المنظمين) الى الشوارع للاحتجاج على تدني الاجور بينما طالب حوالى خمسة آلاف متظاهر في سان خوسيه عاصمة كوستاريكا بزيادة الاجور.,3
1368,0,PROTEST,AAW_ARB_20080131.0037-4,easy no,3,وإذ أكد المصدر أن التحقيق لم يثبت حتى الآن ما إذا كان هناك قناصون أطلقوا النار على المتظاهرين أو على الجيش، مشيراً إلى ان المحققين حصلوا على الصور التي بثها تلفزيون «المنار» التابع لحزب الله ليل أول من أمس والتي تظهر وجود مسلحين على سطح أحد المباني، وان هذه الصور خضعت للتحليل وبات لدى القضاء جواب عليها.,3
1369,0,PROTEST,AAW_ARB_20080203.0005-1,easy no,3,امر قاض لبناني أمس باعتقال ثلاثة ضباط بالجيش وثمانية جنود في تحقيقات احداث الضاحية الجنوبية التي وقعت قبل اسبوع وقتل فيها 7 متظاهرين.,3
1370,0,PROTEST,AAW_ARB_20070210.0024-9,easy no,3,وبدا أن كثيرين من المتظاهرين متعاطفون مع الاسلاميين الذين أطيح بهم في هجوم مشترك للقوات الحكومية والقوات الاثيوبية استمر أسبوعين في أواخر ديسمبر (كانون الاول).,3
1371,0,PROTEST,AAW_ARB_20080119.0027-10,easy no,3,"وفي اليوم الاخير للتظاهر أمس، قتلت الشرطة 8 متظاهرين بعد إطلاق النيران على إحدى التجمعات في نيروبي, بعد أن أحكمت شرطة مكافحة الشغب والوحدات شبه العسكرية قبضتها على نيروبي ومعاقل المعارضة في غرب كينيا استعدادا للمواجهات مع المتظاهرين لليوم الثالث على التوالي.",3
1372,0,PROTEST,AAW_ARB_20061228.0071-31,easy no,3,بالنسبة للمسؤول في حزب الله، فان ما يجري في ساحات وسط العاصمة اليوم يندرج في اطار التعبير عن المواطنة لا الخروج عنها مشددا مرة اخرى انه لا يعكس أي شكل من اشكال الغوغاء.وينفي المسؤول في حزب الله امكان تحول الحشد الكبير في ساحات وسط العاصمة الى مصدر تهديد مشيرا الى «محاولة واضحة من السلطة لتخويف المتظاهرين عبر دس مجموعات».,3
1373,0,PROTEST,AAW_ARB_20071106.0022-3,easy no,3,ووجدت قوات الامن المغربي صعوبة بالغة في صدّ المئات من الشباب المتظاهرين الذين اقتحموا بوابة الحدود في الجزء المغربي من معبر سبتة.,3
1374,0,PROTEST,AAW_ARB_20080921.0037-9,easy no,3,واستعانت شرطة كولون برجال الشرطة من كافة مدن ولاية الراين الشمالي فيستفاليا، وساهمت نقابة الشرطة باللباس المدني مع المتظاهرين ضد الاجتماع المناهض للإسلام.,3
1375,3,PROTEST,AAW_ARB_20070326.0006-2,yes,0,وقالت المصادر، إن مظاهرة عنيفة اندلعت في منطقة بلحاف، وأحرق المتظاهرون طائرة هليكوبتر صغيرة تابعة لشركة لورك للغاز، التي تنفذ مشروعا للغاز في المنطقة.,3
1376,1,PROTEST,AAW_ARB_20081021.0054-33,difficult no,2,وهتف نحو 200 متظاهر لدى اعتلاء جانج مينجينج نائب رئيس الرابطة الصينية للعلاقات عبر مضيق تايوان المنصة قرب بوابات الجامعة في جامعة تانيان الوطنية للاداب قائلين «عد» الى الصين.,3
1377,2,PROTEST,AAW_ARB_20070617.0054-3,ambiguous,1,وحاول رجال الأمن في البداية، ثني المتظاهرين للتراجع عن احتجاجهم، لعدم توفرهم على ترخيص قانوني، لكنهم لم يفلحوا، إذ أصر نشطاء الجمعية على التظاهر احتجاجاً على أحكام أصدرها القضاء في حق بعض نشطاء الجمعية، بتهمة «المس بالمقدسات».,3
1378,2,PROTEST,AAW_ARB_20071010.0029-10,ambiguous,1,ويوم السبت الماضي القى متظاهرون معادون لحزب الشعب الحجارة والزجاجات على متظاهري الحزب خلال تجمع سياسي امام مبنى البرلمان الوطني.,3
1379,0,PROTEST,AAW_ARB_20081225.0037-1,easy no,3,أعلنت الشرطة الهندية ان عشرين شخصا على الاقل جرحوا في القسم الهندي من كشمير امس في صدامات وقعت في سريناغار بين قوات الامن ومتظاهرين مسلمين خلال الدورة الاخيرة من الانتخابات المحلية.,3
1380,0,PROTEST,AAW_ARB_20070917.0041-2,easy no,3,في وقت اصطدم متظاهرون مناوئون للحرب في العراق مع الشرطة في قلب واشنطن، مما أدى الى اعتقال 190 منهم.,3
1381,0,PROTEST,AAW_ARB_20080720.0036-36,easy no,3,وكانت هذه الساحة في وسط بكين موقعا لإجراءات صارمة اتخذت ضد متظاهرين مؤيدين للديمقراطية في الرابع من يونيو (حزيران) عام 1989؛ وقد تكون موقعا مثاليا لمتظاهرين أجانب أو صينيين يرغبون في لفت انتباه العالم أثناء فترة انعقاد الدورة الأولمبية.,3
1382,0,PROTEST,AAW_ARB_20080320.0002-11,easy no,3,وذكرت صحيفة «معاريف» في عددها الصادر امس أن قناصة من عناصر حرس الحدود الاسرائيليين شرعوا بالفعل، في اطلاق الذخيرة الحية على متظاهرين فلسطينيين حاولوا الاقتراب من الجدار غرب رام الله.,3
1383,0,PROTEST,AAW_ARB_20071007.0026-24,easy no,3,وكان الامين العام للامم المتحدة بان كي مون قد قال إن استخدام السلطات العسكرية في بورما للعنف ضد المتظاهرين المسالمين كان «مقيتا وغير مقبول».,3
1384,1,PROTEST,AAW_ARB_20070604.0046-18,difficult no,2,وأعلنت الشرطة الالمانية امس أن حصيلة المصابين جراء أعمال الشغب والمصادمات التي رافقت المظاهرات المناهضة لقمة الثمانية أمس بلغت نحو 1000 مصاب بينهم 433 من رجال الشرطة و520 من المتظاهرين.,3
1385,0,PROTEST,AAW_ARB_20080905.0022-1,easy no,3,اقترحت الحكومة التايلندية امس اجراء استفتاء لتحديد مصير رئيس الوزراء ساماك سوندارافيج، وذلك في محاولة لتجاوز الازمة الناتجة من المعارضة الكبيرة التي تواجهها، اذ يحتل الاف المتظاهرين المجمع الذي يضم مكاتب رئيس الوزراء في بانكوك.,3
1386,0,PROTEST,AAW_ARB_20081126.0025-2,easy no,3,وقال متحدث باسم الشركة المشغلة للمطار إن مطارات تايلاند قررت اغلاق مطار سوفارنابهومي «بعد ان اقتحم المتظاهرون مبنى الركاب»، وأضاف: «لقد ابلغنا خطوط الطيران العاملة في المطار... بان الرحلات التي في الجو سيتم تحويلها الى مطار تشيانغ ماي او مطار فوكيت او غيرهما من المطارات».,3
1387,1,PROTEST,AAW_ARB_20081102.0007-20,difficult no,2,ورفعت المتظاهرات لافتات مثل «الاتفاقية المشؤومة استبعاد ابدي للعراق» و«لن يكون العراق مستعمرة اميركية» و«من اجل ان لا تكون فلسطين اخرى نطالب بإيقاف التوقيع على الاتفاقية».,3
1388,0,PROTEST,AAW_ARB_20081111.0045-12,easy no,4,وحاولت الشرطة في السنوات السابقة تحميل المتظاهرين المقبوض عليهم كلفة الإنزال، إلا أن محكمة الدستور الاتحادية رفضت هذه المحاولة.,4
1389,0,PROTEST,AAW_ARB_20081020.0022-7,easy no,3,واصيب متظاهران خلال الصدامات، في حين اودع 15 شخصا قيد الحبس الاحترازي وفق نفس المصدر.,3
1390,0,PROTEST,AAW_ARB_20070414.0051-8,easy no,3,ورغم الوجود الكثيف لقوات الشرطة فإنها لم تحاول عرقلة وصول المتظاهرين إلى ساحة المحكمة.,3
1391,0,PROTEST,AAW_ARB_20080330.0006-41,easy no,4,* راديو القاهرة هدد المتظاهرين بإطلاق النار وأذاع سحب زيادات الأسعار  * كيف سارت الأحداث برواية السفير موريس:  1/ قدم نائب رئيس الوزراء للشؤون الاقتصادية مساء 16 يناير خطوطا عريضة لمقترحات ميزانيته لحزب مصر، ويوم 17 يناير قدم هو ووزير المالية مقترحات تفصيلية لمجلس الشعب.,4
1392,1,PROTEST,AAW_ARB_20070106.0022-4,difficult no,2,ورفع المتظاهرون صورا للرئيس العراقي السابق ولافتات كتب عليها «صدام حسين عاش كبيرا ومات كبيرا» و«نندد بإعدام صدام حسين على يد عصابة الصفويين المجوس ونطالب الحكومة بإغلاق سفارة الفرس في عمان».,3
1393,0,PROTEST,AAW_ARB_20080731.0026-12,easy no,4,وقالت إحدى المتظاهرات «إن قرار اقالة المحافظ لا يكفي وإنما يجب تقديمه إلى العدالة لمحاسبته هو وغيره».,4
1394,0,PROTEST,AAW_ARB_20081129.0009-20,easy no,3,الا ان الشرطة طلبت اثر رفض المعارضين التفاوض من المتظاهرين مغادرة مطار دون موينغ، «والا ستأخذ القوى الامنية (...) التدابير اللازمة»، بحسب ما جاء في تحذير رسمي اصدره القومندان سوشارت مويانكاو.,3
1395,0,PROTEST,AAW_ARB_20080320.0013-13,easy no,4,وفي بيان صادر عنه، قال بركة إن «مثل هذه الأوامر تعني أوامر بالقتل المتعمد ضد المتظاهرين الفلسطينيين، وايضا لردع قوى سلام إسرائيلية وعالمية تشارك في مثل هذه المظاهرات، والردع الأكبر هو للفلسطينيين، لمنعهم حتى من الاحتجاج الأعزل على جرائم الاحتلال».,4
1396,0,PROTEST,AAW_ARB_20070511.0070-54,easy no,3,رفع المتظاهرون العلمانيون ضد حزب العدالة والتنمية شعارات تقول، لا للشريعة، لا للانقلاب العسكري.,3
1397,1,PROTEST,AAW_ARB_20070607.0057-25,difficult no,3,وأدت التظاهرة الى اغلاق معبر للشرطة، بعدما قطع المتظاهرون عددا من الطرقات القريبة من الحاجز الذي يصل طوله الى 12 كلم، بالاضافة الى قطعهم سكة الحديد الساحلية، التي تستخدم لنقل الصحافيين.,4
1398,0,PROTEST,AAW_ARB_20080318.0034-4,easy no,3,وقد ردت القوات الدولية بإلقاء قنابل الغاز المسيلة للدموع والقنابل المثيرة للصدمة على المتظاهرين.,3
1399,2,PROTEST,AAW_ARB_20070430.0002-6,difficult no,2,وهتف المتظاهرون، الذين جاؤوا من كل انحاء البلاد، وكذلك من الخارج بحسب المنظمين «تركيا علمانية وستظل»، مطالبين باستقالة الحكومة.,4
1400,0,PROTEST,AAW_ARB_20070724.0046-18,easy no,3,وقالت مينوراه حزاني المتحدثة باسم المستوطنين انها شاركت في الاحتجاج مع ابنها الذي أتم عشرة شهور من عمره وان المتظاهرين صعدوا الى هناك وهم يحملون حجارة البناء في حقائبهم.,3
1401,1,PROTEST,AAW_ARB_20080409.0018-5,difficult no,2,وقال شاهد عيان أمس إن المتظاهرين «يحتجون على مسألة تشكيل الحكومة الجديدة برمتها، فهم يريدون حصصا متساوية وإلا فسوف تقع أحداث عنف».,3
1402,0,PROTEST,AAW_ARB_20070119.0121-16,easy no,3,والمشاركون وحدهم هم الذين لا يعلمون بالضجة الجارية في العالم الخارجي، على الرغم من الضجيج الذي يسمعونه خارج المنزل والمنبعث من متظاهرين ينددون بالعنصرية ويطالبون بإخراج جايد غودي من البرنامج ومرددين عبارة «اقتلوا الخنزيرة» بالاشارة إلى غودي التي شبهت بالماضي بالخنزير.,3
1403,0,PROTEST,AAW_ARB_20070907.0022-3,easy no,3,كما استنكر مجلس شورى الإصلاح ما تعرض له المتظاهرون والمعتصمون في عدن وحضرموت وبقية المحافظات اليمنية، أثناء ممارساتهم لحقوقهم الدستورية للمطالبة بحقوقهم المشروعة.,3
1404,3,PROTEST,AAW_ARB_20070409.0046-13,yes,0,وشارك 300 متظاهر من ابناء دارفور والقوى السياسية الاخرى، في تظاهرة نظمتها حركة تحرير السودان الرافضة لاتفاق ابوجا لسلام دارفور امس امام مكتب رئيس البريطاني توني بلير في 10 داوننغ ستريت، وسلموا مذكرة الى موظف في رئاسة الوزراء بعد قراءتها.,3
1405,1,PROTEST,AAW_ARB_20080731.0040-4,difficult no,2,وردد خلالها المتظاهرون هتافات ورفعوا لافتات كتبت عليها شعارات أكدت اصرار الأكراد على المطالبة بكردستانية كركوك.,3
1406,0,PROTEST,AAW_ARB_20081128.0014-24,easy no,3,واتهم المتظاهرين بانهم «انتهكوا القانون باسلحتهم واحتلوا المباني العامة والمطار وخربوا الديمقراطية بفرض قانون الحشود».,3
1407,0,PROTEST,AAW_ARB_20071009.0018-6,easy no,3,وحسب وكالة فارس شبه الرسمية فان المتظاهرين بلغ عددهم نحو مائة لكن تقديرات ناشطين قالت انهم الف وكانوا يحتجون على استمرار اعتقال ثلاثة من زملائهم بتهمة اصدار صحف تضمنت مقالات مسيئة للاسلام.,3
1408,3,PROTEST,AAW_ARB_20071115.0025-4,yes,0,ونزل آلاف المتظاهرين الى شوارع العاصمة والمدن الكبرى في مسيرات احتجاجية، فيما أقفلت ربع الجامعات والمعاهد العليا.,3
1409,0,PROTEST,AAW_ARB_20061107.0027-11,easy no,3,وهتف المتظاهرون «صدام انعدم موتوا يا بعثية» و«بالدم نخوض معاركها».,3
1410,0,PROTEST,AAW_ARB_20081027.0013-4,easy no,3,وكان سبعة من عناصر الشرطة اصيبوا السبت الماضي بجروح طفيفة خلال صدامات مع متظاهرين في فان (شرق) انتهت بتوقيف سبعة متظاهرين.,3
1411,0,PROTEST,AAW_ARB_20061205.0019-51,easy no,3,قال صليبا: «أنا دائما أقول لطلابي أنتم لديكم هذا الفصل في كل مكان إنه جزء من الجغرافيا»، جاء كلامه هذا أثناء مشاهدته لجنود يصطفون أمام المتظاهرين وبقية مركز المدينة.,3
1412,1,PROTEST,AAW_ARB_20061203.0027-15,difficult no,2,وفي صيدا، جابت الليلة الماضية مسيرات سيارة تأييداً للحكومة و«تيار المستقبل» رفع المتظاهرون خلالها الاعلام اللبنانية وصور رئيس الحكومة الاسبق رفيق الحريري.,3
1413,0,PROTEST,AAW_ARB_20081216.0058-28,easy no,3,لماذا لا يحاصر المتظاهرون البيت الأبيض؟,3
1414,0,PROTEST,AAW_ARB_20071230.0019-18,easy no,3,وهتف المتظاهرون شعارات معادية للحزب الحاكم ورددوا «مشرف ارحل».,3
1415,0,PROTEST,AAW_ARB_20061114.0008-12,easy no,3,فبعد استشهاد الرئيس رفيق الحريري، استطاع متظاهرو «14 آذار» ان يسقطوا حكومة عمر كرامي، الموالية لسوريا في الشارع، وكادوا يواصلون الزحف إلى قصر بعبدا لإسقاط إميل لحود، المحسوب على سوريا هو الآخر.,3
1416,1,PROTEST,AAW_ARB_20070106.0022-16,difficult no,2,وأثار إعدام صدام كذلك احتجاجات متفرقة في ولاية اوتار براديش الشمالية، حيث قالت السلطات أمس إنها تحقق في هجوم مجموعة من المتظاهرين المسلمين على سياح في اليوم السابق.,3
1417,0,PROTEST,AAW_ARB_20071023.0038-3,easy no,3,وحمل المتظاهرون وبينهم نساء ورجال دين يتقدمهم اعضاء من الحزب الديمقراطي الكردستاني اعلام اقليم كردستان ولافتات كتبت بالعربية والكردية والانجليزية.,3
1418,1,PROTEST,AAW_ARB_20070605.0054-8,difficult no,2,واكد «انظروا ما يجري في اوروبا: ممارسة العنف بحق المتظاهرين واستخدام الرصاص المطاطي والغازات المسيلة للدموع في عاصمة وقتل متظاهرين في أخرى» في اشارة الى المظاهرات المناهضة لمجموعة الثماني في المانيا ومقتل روسي خلال مظاهرة في تالين احتجاجا على نقل تمثال سوفياتي.,3
1419,1,PROTEST,AAW_ARB_20080829.0030-23,difficult no,2,وخلال احتجاجات لاهور التي اعتبرت نذير شؤم لزوج بوتو صب المتظاهرون جام غضبهم على زرداري الذي يرجح ان ينتخبه اعضاء البرلمان الباكستاني رئيسا خلفا لمشرف في السادس من سبتمبر (ايلول).,3
1420,0,PROTEST,AAW_ARB_20081125.0051-4,easy no,3,واتخذ المتظاهرون مواقع أيضا خارج وزارة المالية ومقر شرطة بانكوك.,3
1421,0,PROTEST,AAW_ARB_20070927.0029-1,easy no,3,وقال مسؤولون وشهود عيان لوكالة الصحافة الفرنسية ان اربعة متظاهرين على الاقل قتلوا امس، 3 منهم رهبان، بعدما فتح رجال الامن النار على المتظاهرين.,3
1422,0,PROTEST,AAW_ARB_20081213.0020-10,easy no,3,ورفضت ليفني امس التراجع عن هذه التصريحات برغم معارضة احزاب اسرائيلية واعضاء كنيست ومتظاهرين والسلطة الفلسطينية.,3
1423,0,PROTEST,AAW_ARB_20080906.0041-17,easy no,3,واضافت الصحيفة ان الشرطة استعانت بآليات ازالة الثلج والخيل وشاحنات النفايات لمنع المتظاهرين من الوصول الى وسط سانت بول.,3
1424,0,PROTEST,AAW_ARB_20070608.0047-27,easy no,3,وقالت متحدثة باسم «غرينبيس» ان المتظاهرين كانوا يريدون تسليم مذكرة الى الدول الغنية في مجموعة الثماني التي ستدرس خصوصا سبل مكافحة الاحتباس الحراري.,3
1425,0,PROTEST,AAW_ARB_20061230.0068-18,easy no,3,وقال عبد الله نور أحد المتظاهرين «لا نريد ان يدخل الاثيوبيون مدينتنا.,3
1426,1,PROTEST,AAW_ARB_20070614.0027-21,difficult no,2,كما انطلق مئات المتظاهرين في النجف من امام مقر المجلس الاعلى الاسلامي العراقي باتجاه المدينة القديمة، حيث تجمعوا امام مكتب السيستاني.,3
1427,0,PROTEST,AAW_ARB_20081114.0050-4,easy no,3,وكانت بلدان الاتحاد الاوروبي والولايات المتحدة قد كشفت عن تشدد واضح تجاه العلاقات مع اوزبكستان، في اعقاب اندلاع احداث انديجان والاضطرابات الشعبية هناك في مايو (ايار) 2005، ما دفع السلطات الاوزبكية الى استخدام القوة ضد المتظاهرين، واعتقال اعداد كبيرة، مما حدا بمنظمات حقوق الانسان الى المطالبة بضرورة تقديم المسؤولين عن قمع المظاهرات الى محكمة دولية.,3
1428,0,PROTEST,AAW_ARB_20070109.0050-36,easy no,3,واشارت الى انه «تم استحضار القيادة الحالية للاتحاد العمالي العام التي يعود تركيبها الى عصر الوصاية، والتي ترعرع افرادها في احضان ضباط المخابرات السورية والتي تقع الهموم النقابية الحقيقية خارج جدول اعمالها والتي من المعروف انها لم تستطع يوما بقواها الذاتية ان تجمع اكثر من خمسين متظاهرا، تم استحضار هذه التركيبة المحنطة لاستخدامها كواجهة نقابية ترفع الشعارات المطلبية الشكلية، فيما يصطف خلفها مناصرو حزب الله وحلفائه الذين يتحركون وفق جدول اعمال سياسي بحت».,3
1429,0,PROTEST,AAW_ARB_20080918.0028-31,easy no,3,وشعر علي بغضب بالغ إزاء المتظاهرين، الذين تسببوا في توقف العمل في المصنع على مدار الأسبوعين السابقين، وبالتالي توقف نشاطه التجاري.,3
1430,0,PROTEST,AAW_ARB_20081124.0006-57,easy no,3,وبهذا تعلم أن مشاغبة الظواهري التي كررها في كتابه «التبرئة» بقوله إن كاتب الوثيقة ينتقدهم وهم المتصدون لأميركا، تعلم أن كلامه هذا باطل ومناقض لكتاب الله، فهو يريد ألا ينتقدهم أحد لأن جرائم أميركا أكبر وهم يتصدون لها، فإذا شاغب أي جاهل بمثل هذه الشبهة فقولوا له قول الله سبحانه للصحابة، الذين هم خير الأمة، لما أخطأوا ولم يسكت عنهم أو يبح لهم ما فعلوا في مقابل جرائم كفار قريش.,3
1431,0,PROTEST,AAW_ARB_20081012.0019-10,easy no,3,وحمل المتظاهرون لافتات كتب عليها «يكفي، الحرية لاوغلان» او اعلاما مع مجسم للزعيم الكردي السابق المسجون مدى الحياة.,3
1432,0,PROTEST,AAW_ARB_20061125.0022-63,easy no,2,والخوف من الشارع كما يحدده اللقيس ينبع من الأجواء الحالية «فمن يقتل وزيرا في وضح النهار، يستطع دس عبوة متفجرات في صفوف متظاهرين مسالمين.,2
